id,sku,type,sex,color,breed,feed,age_in_month,slides,sale_offer_percentage,feedlot_in_month,teeth,parts_available,height_in_inch,youtube_slug,weight_in_kg,price,is_special,is_dewormed,is_fmd_vaccinated,is_anthrax_vaccinated,is_lumpy_skin_disease,size,thumbnail,created_at,status
4a033124-99ac-41bd-bc59-930305f88340,BLF 2967,COW,MALE_BULL,RED,LOCAL,"['JUMBOO', 'LUCERNE', 'NAPIER', 'SILAGE', 'STRAW', 'CORN', 'CONCENTRATE_MIX']",2.5 Years,"[{'id': 'ba26a85f-7033-408e-b014-29702cd95547', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2967_2.jpg'}, {'id': '27446d58-c48f-4907-b040-6a4e77065f3d', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2967_3.jpg'}, {'id': '20681867-00f8-45ff-b935-c0f4062a28cc', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2967_4.jpg'}]",0.0,3 Months,4,0,43.8,RVGqJMDkpZQ,286.0,156000.00,True,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2022/BLF_2967_1.jpg,2022-06-10T21:31:40.398540+06:00,AVAILABLE
12eb4edf-0ee3-48c9-9985-3e0d73ddb3bb,BLF 2973,COW,MALE_BULL,RED,RED_CHITTAGONG,"['JUMBOO', 'LUCERNE', 'NAPIER', 'SILAGE', 'STRAW', 'CORN', 'CONCENTRATE_MIX']",2.5 Years,"[{'id': 'cd1ba9b2-f87c-4e56-a4f4-793a85191a50', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2973_2.jpg'}, {'id': '7a715aa3-b6d0-4f62-9e47-c07a888a96df', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2973_3.jpg'}, {'id': 'f5c95dfd-ee04-42e1-b42f-6158b2bf3e1c', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2973_4.jpg'}]",0.0,3 Months,4,0,43.8,E4z2TxdGZVU,311.0,175000.00,True,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2022/BLF_2973_1.jpg,2022-06-10T21:38:58.694867+06:00,AVAILABLE
228e9c42-65ce-4495-abcb-24d9f1ecf6de,BLF 2783,COW,MALE_BULL,RED,LOCAL,"['JUMBOO', 'LUCERNE', 'NAPIER', 'SILAGE', 'STRAW', 'CORN', 'CONCENTRATE_MIX']",2 Years,"[{'id': 'b72fb39e-872d-4f02-89d7-31253ccb03ce', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2783_2_VDiRMJe.jpg'}, {'id': '22076974-b00c-4a0c-a855-93e3b7498f4d', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2783_3_3roPK3o.jpg'}, {'id': '40dada64-134a-44fd-b7f2-8566a510ac0f', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2783_4_sG9170Y.jpg'}]",0.0,3 Months,2,0,38.1,H8djf8Kazlo,229.0,127000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2022/BLF_2783_1_V5C5weC.jpg,2022-06-05T00:49:34.432098+06:00,ORDERED
201d14c5-53be-4000-9ae5-a1ce115a997d,BLF 2797,COW,MALE_BULL,NON_RED,LOCAL,"['JUMBOO', 'LUCERNE', 'NAPIER', 'SILAGE', 'STRAW', 'CORN', 'CONCENTRATE_MIX']",2 Years,"[{'id': '6513e246-a44b-4ed2-a13d-041935b135a9', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2797_3_DnAGVr7.jpg'}, {'id': '3856842e-cca7-4965-9795-8cdd1d7272cc', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2797_2_XpDuJ6A.jpg'}, {'id': '556588e7-16df-44a4-8bae-b40a69f3cde3', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2797_4_ZVCmtfx.jpg'}]",0.0,3 Months,2,0,40.7,pgqw9AuvZmo,246.0,132000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2022/BLF_2797_1_PNGUyiU.jpg,2022-06-05T01:21:20.417803+06:00,ORDERED
bb8c0abb-264c-40ea-bcc8-95a0ae70f7e6,BLF 3304,COW,MALE_BULL,RED,LOCAL,"['JUMBOO', 'LUCERNE', 'NAPIER', 'SILAGE', 'STRAW', 'CORN', 'CONCENTRATE_MIX']",2 Years,"[{'id': '4ee73746-02e8-4c33-aaa3-b5acff4a4ef2', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_3304_2.jpg'}, {'id': 'b4288d1c-60c8-4e3a-bbcf-8b3e39f95015', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_3304_3.jpg'}, {'id': '58355aa5-4d57-4362-bd7a-aef1f12f5a0f', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_3304_4.jpg'}]",0.0,3 Months,2,0,41.0,vO0FWkL31Jw,215.0,119000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2022/BLF_3304_1.jpg,2022-07-01T20:18:14.495984+06:00,AVAILABLE
d1fb4a12-a77f-40c2-a1a2-4011aee1b64b,BLF 3310,COW,MALE_BULL,RED,LOCAL,"['JUMBOO', 'LUCERNE', 'NAPIER', 'SILAGE', 'STRAW', 'CORN', 'CONCENTRATE_MIX']",2 Years,"[{'id': '17ef2800-68d8-4052-b102-6c42a564925b', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_3310_2.jpg'}, {'id': 'ac4853b9-3494-4e80-8228-a4a896d2e193', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_3310_3.jpg'}, {'id': 'f053f0e5-6db0-4e76-9ab3-d2f3b3933d9b', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_3310_4.jpg'}]",0.0,3 Months,2,0,43.0,gyQiiqrZoL4,230.0,125000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2022/BLF_3310_1.jpg,2022-07-01T20:25:03.392736+06:00,AVAILABLE
aa7d994b-4a8e-41cd-8da4-d11dbae588df,BLF 3338,COW,MALE_BULL,NON_RED,LOCAL,"['JUMBOO', 'LUCERNE', 'NAPIER', 'SILAGE', 'STRAW', 'CORN', 'CONCENTRATE_MIX']",2 Years,"[{'id': '9ccfeeb6-2498-4683-b3a5-33faffd08b7c', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_3338_2.jpg'}, {'id': 'd1f37152-a368-418f-9f56-f89744f6c93b', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_3338_3.jpg'}, {'id': '3c42a61e-2787-47cf-8ea3-8e79bc4737dd', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_3338_4.jpg'}]",0.0,3 Months,2,0,41.3,R81Id8yPQJ0,234.0,126000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2022/BLF_3338_1.jpg,2022-06-30T23:07:30.409063+06:00,AVAILABLE
f99a9943-c37b-4383-99f7-3981c64bae93,BLF 2998,COW,MALE_BULL,NON_RED,HOSTINE_CROSS,"['JUMBOO', 'LUCERNE', 'NAPIER', 'SILAGE', 'STRAW', 'CORN', 'CONCENTRATE_MIX']",2 Years,"[{'id': 'f1ccb681-e3a9-4748-ada2-8c6c79dce656', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2998_2.jpg'}, {'id': '43a24358-a6be-47fb-b5e6-b8efc752eaaa', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2998_3.jpg'}, {'id': '64be53ce-c407-4e30-a7ad-3c52cbfb0a12', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2998_4.jpg'}]",0.0,4 Months,2,0,49.0,Z7Uhn-1X5mk,419.0,225000.00,True,True,True,True,True,MEDIUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2022/BLF_2998_1.jpg,2022-06-11T23:42:27.411515+06:00,AVAILABLE
35126063-a41e-4c2b-ae45-8a0251e1cb25,BLF 2740,COW,MALE_BULL,NON_RED,LOCAL,"['JUMBOO', 'LUCERNE', 'NAPIER', 'SILAGE', 'STRAW', 'CORN', 'CONCENTRATE_MIX']",2 Years,"[{'id': '916da3ce-a5fa-4677-a08d-c3ce67ffc2fa', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2740_2.jpg'}, {'id': 'bdff2006-42c0-41a9-a25e-a8369317a843', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2740_3.jpg'}, {'id': 'fcea0fad-4e5a-4750-a617-0ea5a7140d31', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_2740_4.jpg'}]",0.0,4 Months,2,0,46.4,cq-Kt5xMjJ4,338.0,184000.00,True,True,True,True,True,MEDIUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2022/BLF_2740_1.jpg,2022-06-06T21:23:32.504103+06:00,AVAILABLE
8fdda2ba-1d6f-4231-80cd-f7aa49c5890e,BLF 3099,COW,MALE_BULL,RED,LOCAL,"['JUMBOO', 'LUCERNE', 'NAPIER', 'SILAGE', 'STRAW', 'CORN', 'CONCENTRATE_MIX']",2 Years,"[{'id': 'b10b7060-09d6-46d0-b9f4-b3194fa48154', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_3099_2.jpg'}, {'id': '3f669f6b-47e5-49ed-8f87-4dac7ab86762', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_3099_3.jpg'}, {'id': 'bd0b6e91-4f00-45d2-9261-99157c253567', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2022/BLF_3099_4.jpg'}]",0.0,3 Months,2,0,41.0,s5Mw-P3DSBk,257.0,141000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2022/BLF_3099_1.jpg,2022-06-26T20:51:36.719095+06:00,AVAILABLE
